school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,G1_scale,G2_scale,G3_scale,subject,GT_scale,G1_scale_rank,G2_scale_rank,G3_scale_rank,GT_scale_rank,G1_scale_rank_bin,G2_scale_rank_bin,G3_scale_rank_bin,GT_scale_rank_bin
GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,2,26,7,6,6,-1.179146897517312,-1.254791054106298,-0.9649339151210796,math,-1.1883229350638551,883,969,919,939,7,8,7,8
GP,M,15,U,GT3,A,3,4,services,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18,1.5357930122456702,1.9394675906111307,1.6576502349213038,math,1.794582411843454,66,19,24,41,2,1,1,1
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,11,-0.2741669275963179,0.07615004785929728,0.12780948072991352,math,-0.024546104037522908,600,487,439,529,5,5,5,5
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,7,8,8,-1.179146897517312,-0.7224146133200599,-0.5278365567806823,math,-0.8493728376160634,883,804,746,856,7,7,6,7
GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,2,16,18,18,1.5357930122456702,1.9394675906111307,1.6576502349213038,math,1.794582411843454,66,19,24,41,2,1,1,1
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,6,10,13,13,-0.2741669275963179,0.6085264886455354,0.5649068390703108,math,0.3144039934102686,600,243,295,388,5,4,4,4
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,14,15,16,0.9324730322983409,1.1409029294317736,1.2205528765809066,math,1.1516324646807437,218,132,107,140,3,3,2,3
GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,6,18,19,19,2.1391129921929997,2.2056558110042497,1.8761989140915025,math,2.1749918521719187,12,16,19,10,1,1,1,1
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,10,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,math,-0.510422740168272,883,522,558,733,7,5,5,6
GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,6,10,13,13,-0.2741669275963179,0.6085264886455354,0.5649068390703108,math,0.3144039934102686,600,243,295,388,5,4,4,4
GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,10,18,19,19,2.1391129921929997,2.2056558110042497,1.8761989140915025,math,2.1749918521719187,12,16,19,10,1,1,1,1
GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,8,9,9,9,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,math,-0.46896339728759884,746,671,718,713,6,6,6,6
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,15,15,16,1.2341330222720055,1.1409029294317736,1.2205528765809066,math,1.257099660483028,123,132,107,116,3,3,2,3
GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,14,0.027493062377346802,0.6085264886455354,0.7834555182405094,math,0.49628077982609864,470,243,205,311,5,4,3,4
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13,0.6308130423246762,0.8747147090386544,0.5649068390703108,math,0.7238710389274721,248,166,295,245,4,3,4,4
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,8,-0.5758269175699826,-0.9886028337131789,-0.5278365567806823,math,-0.7315039041218446,746,908,746,821,6,7,6,7
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,14,13,13,0.9324730322983409,0.6085264886455354,0.5649068390703108,math,0.7362727766194064,218,243,295,232,3,4,4,3
GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,2,16,15,15,1.5357930122456702,1.1409029294317736,1.0020041974107081,math,1.286157265671767,66,132,123,107,2,3,3,2
GP,M,15,U,GT3,T,2,2,services,services,home,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,6,16,14,15,1.5357930122456702,0.8747147090386544,1.0020041974107081,math,1.1930918075614168,66,166,123,129,2,3,3,3
GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,2,13,13,13,0.6308130423246762,0.6085264886455354,0.5649068390703108,math,0.6308055808171219,248,243,295,266,4,4,4,4
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,18,14,11,13,0.9324730322983409,0.07615004785929728,0.5649068390703108,math,0.5501418603987062,218,487,295,301,3,5,4,4
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,8,7,8,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,math,-0.8369710999241291,842,908,746,852,7,7,6,7
GP,M,15,U,GT3,T,3,4,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12,0.6308130423246762,0.6085264886455354,0.34635815990011215,math,0.5543959902035763,248,243,326,298,4,4,4,4
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,11,-1.179146897517312,-0.19003817253382177,0.12780948072991352,math,-0.43401314955472653,883,522,439,684,7,5,5,6
GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,2,7,8,9,-1.179146897517312,-0.7224146133200599,-0.3092878776104837,math,-0.772963247002518,883,804,718,831,7,7,6,7
GP,M,18,R,GT3,T,2,2,services,other,reputation,mother,1,1,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0,-1.179146897517312,-1.7871674948925362,-2.2762259901422714,math,-1.8329113949658289,883,1014,991,1011,7,9,8,9
GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18,2.1391129921929997,1.9394675906111307,1.6576502349213038,math,2.0055168034480233,12,19,24,26,1,1,1,1
GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,0,0.3291530523510115,-2.8519203764650123,-2.2762259901422714,math,-1.6778372483958068,353,1025,991,1003,4,9,8,9
GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,0,8,0,0,-0.8774869075436472,-2.8519203764650123,-2.2762259901422714,math,-2.0997060316049447,842,1025,991,1020,7,9,8,9
GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,12,-0.2741669275963179,0.6085264886455354,0.34635815990011215,math,0.23799440279672296,600,243,326,435,5,4,4,5
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,12,11,11,0.3291530523510115,0.07615004785929728,0.12780948072991352,math,0.18638828756704603,353,487,439,445,4,5,5,5
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0,-0.5758269175699826,-2.8519203764650123,-2.2762259901422714,math,-1.9942388358026604,746,1025,991,1019,6,9,8,9
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,0,0.027493062377346802,-2.8519203764650123,-2.2762259901422714,math,-1.7833044441980914,470,1025,991,1009,5,9,8,9
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0,-0.2741669275963179,-2.8519203764650123,-2.2762259901422714,math,-1.8887716400003758,600,1025,991,1018,5,9,8,9
GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,2,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,0,-2.084126867438306,-2.8519203764650123,-2.2762259901422714,math,-2.5215748148140826,1035,1025,991,1035,9,9,8,9
GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12,0.9324730322983409,0.34233826825241637,0.34635815990011215,math,0.5667977278955108,218,360,326,295,3,4,4,4
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,16,16,15,1.5357930122456702,1.4070911498248926,1.0020041974107081,math,1.3792227237821169,66,81,123,90,2,2,3,2
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0,-1.179146897517312,-0.45622639292694084,-2.2762259901422714,math,-1.3675841044140782,883,671,991,956,7,6,8,8
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,9,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,math,-0.46896339728759884,746,671,718,713,6,6,6,6
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,2,9,11,11,-0.5758269175699826,0.07615004785929728,0.12780948072991352,math,-0.13001329983980736,746,487,439,568,6,5,5,5
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,2,14,14,13,0.9324730322983409,0.8747147090386544,0.5649068390703108,math,0.8293382347297565,218,166,295,219,3,3,4,3
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,math,-2.416107619011798,1019,1025,991,1033,9,9,8,9
GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,11,-0.8774869075436472,0.07615004785929728,0.12780948072991352,math,-0.2354804956420918,842,487,439,601,7,5,5,5
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,3,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,0,-1.4808068874909766,-0.9886028337131789,-2.2762259901422714,math,-1.6591822164370629,962,908,991,1000,8,7,8,8
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,2,10,11,11,-0.2741669275963179,0.07615004785929728,0.12780948072991352,math,-0.024546104037522908,600,487,439,529,5,5,5,5
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0,-1.179146897517312,-1.254791054106298,-2.2762259901422714,math,-1.6467804787451286,883,969,991,993,7,8,8,8
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,10,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,math,-0.4980210024763377,842,671,558,726,7,6,5,6
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,0,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,math,-1.845313132657763,962,983,991,1012,8,8,8,9
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,12,13,14,0.3291530523510115,0.6085264886455354,0.7834555182405094,math,0.601747975628383,353,243,205,291,4,4,3,4
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,2,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,8,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,math,-2.416107619011798,1019,1025,991,1033,9,9,8,9
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,11,11,12,0.027493062377346802,0.07615004785929728,0.34635815990011215,math,0.15733068237830714,470,487,326,453,5,5,4,5
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,11,8,8,0.027493062377346802,-0.7224146133200599,-0.5278365567806823,math,-0.4275040544069256,470,804,746,683,5,7,6,6
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,13,1.5357930122456702,0.34233826825241637,0.5649068390703108,math,0.8541417101136253,66,360,295,205,2,4,4,3
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,9,8,10,-0.5758269175699826,-0.7224146133200599,-0.0907391984402851,math,-0.4856192647844034,746,804,558,725,6,7,5,6
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,15,1.837453002219335,1.1409029294317736,1.0020041974107081,math,1.3916244614740514,36,132,123,89,1,3,3,2
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,12,-0.2741669275963179,0.34233826825241637,0.34635815990011215,math,0.14492894468637282,600,360,326,454,5,4,4,5
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,0,-1.179146897517312,-1.254791054106298,-2.2762259901422714,math,-1.6467804787451286,883,969,991,993,7,8,8,8
GP,M,15,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,6,5,9,7,-1.7824668774646413,-0.45622639292694084,-0.746385235950881,math,-1.0436513617238279,1019,671,875,900,9,6,7,7
GP,M,16,U,LE3,T,1,2,other,other,course,mother,2,1,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,0,7,0,0,-1.179146897517312,-2.8519203764650123,-2.2762259901422714,math,-2.2051732274072293,883,1025,991,1024,7,9,8,9
GP,M,17,U,GT3,T,1,3,at_home,services,course,father,1,1,0,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,5,8,7,-1.7824668774646413,-0.7224146133200599,-0.746385235950881,math,-1.136716819834178,1019,804,875,922,9,7,7,7
GP,M,16,U,GT3,T,3,2,services,services,course,mother,2,1,1,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,16,12,11,12,0.3291530523510115,0.07615004785929728,0.34635815990011215,math,0.2627978781805916,353,487,326,412,4,5,4,4
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,4,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,14,15,16,0.9324730322983409,1.1409029294317736,1.2205528765809066,math,1.1516324646807437,218,132,107,140,3,3,2,3
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,1,5,1,1,4,0,6,7,0,-1.4808068874909766,-0.9886028337131789,-2.2762259901422714,math,-1.6591822164370629,962,908,991,1000,8,7,8,8
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,1,3,0,14,14,14,0.9324730322983409,0.8747147090386544,0.7834555182405094,math,0.9057478253433021,218,166,205,198,3,3,3,3
GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,2,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,0,6,5,0,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,math,-1.845313132657763,962,983,991,1012,8,8,8,9
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,1,3,2,13,15,16,0.6308130423246762,1.1409029294317736,1.2205528765809066,math,1.046165268878459,248,132,107,172,4,3,2,3
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,5,0,13,11,10,0.6308130423246762,0.07615004785929728,-0.0907391984402851,math,0.21544589275578488,248,487,558,443,4,5,5,5
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,3,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,8,7,0,-0.8774869075436472,-0.9886028337131789,-2.2762259901422714,math,-1.448247824832494,842,908,991,970,7,7,8,8
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,5,1,1,4,4,10,11,9,-0.2741669275963179,0.07615004785929728,-0.3092878776104837,math,-0.17736528526461404,600,487,718,570,5,5,6,5
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,4,4,4,4,10,9,9,-0.2741669275963179,-0.45622639292694084,-0.3092878776104837,math,-0.36349620148531436,600,671,718,663,5,6,6,6
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,yes,yes,no,yes,yes,no,3,4,4,1,4,5,2,13,13,11,0.6308130423246762,0.6085264886455354,0.12780948072991352,math,0.4779863995900307,248,243,439,331,4,4,5,4
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,6,5,6,-1.4808068874909766,-1.520979274499417,-0.9649339151210796,math,-1.3868555889764895,962,983,919,957,8,8,7,8
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,10,10,8,9,-0.2741669275963179,-0.7224146133200599,-0.3092878776104837,math,-0.4565616595956646,600,804,718,700,5,7,6,6
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,10,10,11,-0.2741669275963179,-0.19003817253382177,0.12780948072991352,math,-0.11761156214787305,600,522,439,565,5,5,5,5
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,10,9,8,8,-0.5758269175699826,-0.7224146133200599,-0.5278365567806823,math,-0.6384384460114946,746,804,746,786,6,7,6,6
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,2,12,13,12,0.3291530523510115,0.6085264886455354,0.34635815990011215,math,0.44892879440129185,353,243,326,349,4,4,4,4
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,16,17,17,1.5357930122456702,1.6732793702180115,1.4391015557511053,math,1.6251073631195585,66,51,65,56,2,2,2,2
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,1,56,9,9,8,-0.5758269175699826,-0.45622639292694084,-0.5278365567806823,math,-0.5453729879011444,746,671,746,738,6,6,6,6
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,1,2,2,1,2,1,14,12,13,12,0.3291530523510115,0.6085264886455354,0.34635815990011215,math,0.44892879440129185,353,243,326,349,4,4,4,4
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,12,12,11,0.3291530523510115,0.34233826825241637,0.12780948072991352,math,0.27945374567739617,353,360,439,396,4,4,5,4
GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,2,11,12,11,0.027493062377346802,0.34233826825241637,0.12780948072991352,math,0.1739865498751117,470,360,439,447,5,4,5,5
GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,15,15,15,1.2341330222720055,1.1409029294317736,1.0020041974107081,math,1.1806900698694824,123,132,123,135,3,3,3,3
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,6,8,7,9,-0.8774869075436472,-0.9886028337131789,-0.3092878776104837,math,-0.7605615093105835,842,908,718,830,7,7,6,7
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,3,4,8,9,10,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,math,-0.4980210024763377,842,671,558,726,7,6,5,6
GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,10,11,12,13,0.027493062377346802,0.34233826825241637,0.5649068390703108,math,0.3268057311022029,470,360,295,386,5,4,4,4
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,8,8,9,-0.8774869075436472,-0.7224146133200599,-0.3092878776104837,math,-0.6674960512002335,842,804,718,792,7,7,6,6
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,yes,yes,no,yes,yes,no,4,4,4,4,5,5,12,7,8,8,-1.179146897517312,-0.7224146133200599,-0.5278365567806823,math,-0.8493728376160634,883,804,746,856,7,7,6,7
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,8,8,9,10,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,math,-0.4980210024763377,842,671,558,726,7,6,5,6
GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,14,0.6308130423246762,0.8747147090386544,0.7834555182405094,math,0.8002806295410176,248,166,205,225,4,3,3,3
GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,15,0.9324730322983409,1.1409029294317736,1.0020041974107081,math,1.075222874067198,218,132,123,163,3,3,3,3
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,17,15,16,1.837453002219335,1.1409029294317736,1.2205528765809066,math,1.4680340520875972,36,132,107,73,1,3,2,2
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,8,9,9,10,-0.5758269175699826,-0.45622639292694084,-0.0907391984402851,math,-0.3925538066740532,746,671,558,673,6,6,5,6
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,24,18,18,18,2.1391129921929997,1.9394675906111307,1.6576502349213038,math,2.0055168034480233,12,19,24,26,1,1,1,1
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,2,1,2,3,0,9,9,10,-0.5758269175699826,-0.45622639292694084,-0.0907391984402851,math,-0.3925538066740532,746,671,558,673,6,6,5,6
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,16,16,16,1.5357930122456702,1.4070911498248926,1.2205528765809066,math,1.4556323143956627,66,81,107,74,2,2,2,2
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,6,8,10,10,-0.8774869075436472,-0.19003817253382177,-0.0907391984402851,math,-0.4049555443659875,842,522,558,679,7,5,5,6
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,yes,no,no,yes,no,no,4,4,4,1,3,1,4,9,9,10,-0.5758269175699826,-0.45622639292694084,-0.0907391984402851,math,-0.3925538066740532,746,671,558,673,6,6,5,6
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,18,7,6,6,-1.179146897517312,-1.254791054106298,-0.9649339151210796,math,-1.1883229350638551,883,969,919,939,7,8,7,8
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,10,10,11,-0.2741669275963179,-0.19003817253382177,0.12780948072991352,math,-0.11761156214787305,600,522,439,565,5,5,5,5
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,28,10,9,9,-0.2741669275963179,-0.45622639292694084,-0.3092878776104837,math,-0.36349620148531436,600,671,718,663,5,6,6,6
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,3,no,yes,yes,no,yes,yes,yes,no,2,3,3,2,2,4,5,7,7,7,-1.179146897517312,-0.9886028337131789,-0.746385235950881,math,-1.0188478863399593,883,908,875,891,7,7,7,7
